Id,Nombre,Apellido,Salario,Deudas,Edad,Retefuente,Correo,Telefono,Cargo
77,Andrés,García Díaz,12696572,True,43,1,Andrés43@correo.com,8160790102,Desarrollador Avanzado
78,Andrés,Martínez Sánchez,14939918,True,57,1,Andrés57@correo.com,7047246732,Desarrollador Intermedio
89,Juan,Díaz Martínez,17940226,False,52,1,Juan52@correo.com,9146147630,Desarrollador Intermedio
77,Ana,Díaz Martínez,9446022,False,60,1,Ana60@correo.com,6682773013,Desarrollador Avanzado
10,José,Martínez Sánchez,12173070,True,37,1,José37@correo.com,9533592258,Desarrollador Intermedio
83,Isabel,Fernández González,17798290,False,52,1,Isabel52@correo.com,9467358406,Desarrollador Intermedio
0,Silvia,Torres Sánchez,6399106,True,31,1,Silvia31@correo.com,5572896162,Arquitecto
58,Javier,Rodríguez López,7806926,False,34,1,Javier34@correo.com,6663317458,Arquitecto
46,Luis,Ramírez López,9441248,True,26,1,Luis26@correo.com,8322874220,Desarrollador Intermedio
52,Carmen,Rodríguez López,8848132,True,39,1,Carmen39@correo.com,6733124349,Desarrollador Intermedio
79,Pedro,Arisizabal Florez,10619195,False,47,1,Pedro47@correo.com,7523096145,Arquitecto
59,Sofía,Sánchez López,9410080,True,60,1,Sofía60@correo.com,5582822792,Arquitecto
4,Juan,López Pérez,4588374,True,43,0,Juan43@correo.com,7360907736,Desarrollador Intermedio
56,Andrés,Arisizabal Florez,3449124,False,56,0,Andrés56@correo.com,6226838035,Desarrollador Avanzado
42,Patricia,Torres Sánchez,9879950,False,51,1,Patricia51@correo.com,5792230773,Desarrollador Junior
18,Juan,López Pérez,13386574,False,47,1,Juan47@correo.com,9455136988,Desarrollador Junior
52,Laura,Ramírez López,7461584,True,58,1,Laura58@correo.com,8938097355,Desarrollador Junior
75,María,García Díaz,10491743,False,51,1,María51@correo.com,6216843107,Desarrollador Avanzado
79,María,Torres Sánchez,12213417,False,49,1,María49@correo.com,7594152620,Desarrollador Avanzado
24,Fernando,Ramírez López,12643296,False,49,1,Fernando49@correo.com,9392896955,Desarrollador Junior
8,Patricia,Díaz Martínez,10930459,True,43,1,Patricia43@correo.com,6362642767,Arquitecto
37,Carmen,González Pérez,7842571,True,30,1,Carmen30@correo.com,9622621753,Arquitecto
55,Isabel,Martínez Sánchez,8824662,True,51,1,Isabel51@correo.com,7429814432,Arquitecto
22,Luis,Torres Rodríguez,4537304,True,56,0,Luis56@correo.com,7215690912,Desarrollador Junior
81,Ricardo,Ramírez López,7496381,True,36,1,Ricardo36@correo.com,8663182334,Desarrollador Intermedio
7,Patricia,Hernández Rodríguez,4150247,True,38,0,Patricia38@correo.com,8138298880,Desarrollador Avanzado
2,Juan,Pérez García,10851246,True,25,1,Juan25@correo.com,8246920223,Desarrollador Intermedio
23,Isabel,Ramírez López,6710674,False,59,1,Isabel59@correo.com,9468089580,Desarrollador Avanzado
40,José,Torres Sánchez,13859307,True,58,1,José58@correo.com,9283250503,Desarrollador Avanzado
54,Luis,Fernández Pérez,8990338,False,60,1,Luis60@correo.com,8031184450,Arquitecto
98,Lucía,Gómez Pérez,4958901,False,52,0,Lucía52@correo.com,6301732212,Arquitecto
20,Juan,Torres Rodríguez,14784329,True,52,1,Juan52@correo.com,8983963397,Arquitecto
2,Fernando,Fernández Pérez,17019738,True,48,1,Fernando48@correo.com,8388489136,Desarrollador Avanzado
97,Fernando,Pérez García,13222019,True,36,1,Fernando36@correo.com,6620226473,Arquitecto
3,Ana,Sánchez López,14236523,True,53,1,Ana53@correo.com,9554948437,Arquitecto
60,Juan,Díaz García,9298875,True,35,1,Juan35@correo.com,7476944967,Arquitecto
52,Andrés,Pérez García,3032328,True,51,0,Andrés51@correo.com,8168830194,Desarrollador Junior
95,Luis,López Pérez,2819767,False,26,0,Luis26@correo.com,8758641333,Desarrollador Junior
39,Laura,Torres Sánchez,1485772,False,59,0,Laura59@correo.com,9657090592,Desarrollador Junior
41,Miguel,Rodríguez López,10647901,True,35,1,Miguel35@correo.com,9165527860,Arquitecto
48,Lucía,Gómez Pérez,6003371,True,41,1,Lucía41@correo.com,8574383830,Desarrollador Avanzado
64,Luis,Torres Sánchez,9179851,False,51,1,Luis51@correo.com,9234394804,Desarrollador Intermedio
11,Pedro,Gómez Pérez,16384162,False,26,1,Pedro26@correo.com,9221298660,Desarrollador Avanzado
11,Andrés,Torres Sánchez,9599664,False,52,1,Andrés52@correo.com,9565907612,Desarrollador Intermedio
55,Luis,González Pérez,4798740,False,35,0,Luis35@correo.com,6380645165,Desarrollador Intermedio
83,Ana,Fernández Pérez,4360909,False,33,0,Ana33@correo.com,7117784311,Arquitecto
24,Fernando,González Pérez,13890548,True,53,1,Fernando53@correo.com,8318976828,Desarrollador Junior
51,Isabel,Díaz García,7699302,False,57,1,Isabel57@correo.com,8886977670,Desarrollador Avanzado
99,Lucía,Sánchez López,9381397,False,25,1,Lucía25@correo.com,5751488871,Desarrollador Avanzado
58,Pedro,González Pérez,17926007,False,54,1,Pedro54@correo.com,5967904863,Arquitecto
43,Patricia,López Pérez,2485210,False,60,0,Patricia60@correo.com,6769180707,Desarrollador Intermedio
1,José,Torres Rodríguez,11303712,True,45,1,José45@correo.com,8194160961,Desarrollador Avanzado
71,Fernando,Fernández Pérez,16838805,False,32,1,Fernando32@correo.com,6264447054,Arquitecto
82,Luis,Díaz Martínez,5883918,True,42,0,Luis42@correo.com,7060429404,Desarrollador Avanzado
57,María,García Díaz,11510209,True,31,1,María31@correo.com,6751841607,Arquitecto
62,Carlos,Carvajal Casillas,3660069,False,44,0,Carlos44@correo.com,8289607946,Desarrollador Avanzado
54,Sofía,Arisizabal Florez,14970153,False,24,1,Sofía24@correo.com,7796266376,Arquitecto
60,Fernando,López Pérez,9067709,True,37,1,Fernando37@correo.com,8593267871,Arquitecto
89,Carmen,Sánchez López,4346107,True,31,0,Carmen31@correo.com,5851400800,Desarrollador Intermedio
97,Ricardo,Díaz Martínez,5438822,True,60,0,Ricardo60@correo.com,8303963693,Arquitecto
92,Fernando,Sánchez García,10640886,False,50,1,Fernando50@correo.com,6459507764,Arquitecto
34,María,Fernández González,5184110,False,22,0,María22@correo.com,7477228096,Desarrollador Intermedio
62,Andrés,Hernández Rodríguez,2017883,False,59,0,Andrés59@correo.com,9379673217,Desarrollador Avanzado
56,Luis,Díaz García,5019382,True,55,0,Luis55@correo.com,6448930031,Desarrollador Junior
96,Lucía,Díaz García,9690877,True,57,1,Lucía57@correo.com,9453915784,Desarrollador Intermedio
87,Luis,Ramírez López,15488917,False,28,1,Luis28@correo.com,6860010497,Arquitecto
98,Elena,Torres Rodríguez,3854847,True,39,0,Elena39@correo.com,5983108147,Desarrollador Intermedio
34,Elena,Gómez Pérez,17543334,False,39,1,Elena39@correo.com,5981502397,Desarrollador Intermedio
34,Laura,Arisizabal Florez,10185724,True,57,1,Laura57@correo.com,6714401080,Desarrollador Avanzado
98,Juan,Hernández Rodríguez,7103413,False,55,1,Juan55@correo.com,7305670288,Desarrollador Intermedio
29,José,Sánchez López,2854836,False,45,0,José45@correo.com,9289884048,Desarrollador Intermedio
26,Fernando,Díaz García,11599767,False,45,1,Fernando45@correo.com,6170365084,Desarrollador Avanzado
18,Isabel,Fernández Pérez,14953293,True,36,1,Isabel36@correo.com,7277469634,Arquitecto
12,Elena,Rodríguez López,10425644,True,27,1,Elena27@correo.com,7071707916,Arquitecto
71,Ana,González Pérez,13397763,True,43,1,Ana43@correo.com,5652420018,Desarrollador Junior
20,Laura,Martínez Sánchez,14104143,False,22,1,Laura22@correo.com,6227113536,Desarrollador Junior
5,Silvia,Fernández Pérez,9940893,False,46,1,Silvia46@correo.com,5999562333,Desarrollador Junior
98,Javier,García Díaz,9232613,False,38,1,Javier38@correo.com,8738627885,Desarrollador Avanzado
0,Patricia,Torres Rodríguez,2222742,True,37,0,Patricia37@correo.com,6962946455,Desarrollador Junior
94,José,Carvajal Casillas,17674164,False,35,1,José35@correo.com,8294056685,Desarrollador Junior
61,Lucía,Fernández González,5910848,True,24,0,Lucía24@correo.com,9531837235,Arquitecto
26,María,Martínez Sánchez,14518014,False,38,1,María38@correo.com,6399369486,Desarrollador Avanzado
74,Elena,Fernández Pérez,15217833,True,45,1,Elena45@correo.com,5616537417,Desarrollador Intermedio
49,Isabel,Hernández Rodríguez,14608625,True,39,1,Isabel39@correo.com,5749204271,Desarrollador Avanzado
23,Miguel,Arisizabal Florez,17295219,False,39,1,Miguel39@correo.com,5597134576,Desarrollador Avanzado
44,Lucía,Arisizabal Florez,14705645,True,24,1,Lucía24@correo.com,8154169558,Desarrollador Junior
73,Luis,López González,6874449,True,50,1,Luis50@correo.com,9669336842,Desarrollador Intermedio
56,Ana,García Díaz,9921745,False,44,1,Ana44@correo.com,8577324463,Desarrollador Intermedio
33,Sofía,López Pérez,2640370,False,24,0,Sofía24@correo.com,8451019550,Desarrollador Intermedio
91,Isabel,Díaz García,5306264,False,41,0,Isabel41@correo.com,8433172665,Desarrollador Avanzado
82,Sofía,Díaz García,3757206,False,34,0,Sofía34@correo.com,8937811095,Desarrollador Intermedio
57,Javier,Sánchez García,11301338,False,23,1,Javier23@correo.com,9093692148,Desarrollador Intermedio
44,Isabel,Díaz Martínez,13210579,True,24,1,Isabel24@correo.com,7162784866,Desarrollador Avanzado
19,Ricardo,Rodríguez López,2137552,False,38,0,Ricardo38@correo.com,7258499351,Desarrollador Intermedio
32,Silvia,Hernández Rodríguez,4238390,False,30,0,Silvia30@correo.com,5740081029,Arquitecto
87,Miguel,Pérez García,3920393,False,25,0,Miguel25@correo.com,9189643663,Desarrollador Junior
59,Javier,Fernández Pérez,8679419,True,52,1,Javier52@correo.com,6103006182,Desarrollador Junior
73,Miguel,Ramírez López,14404167,False,53,1,Miguel53@correo.com,8286759431,Desarrollador Intermedio
10,Miguel,López Pérez,9257498,False,49,1,Miguel49@correo.com,7587979312,Desarrollador Junior
36,Andrés,Martínez Sánchez,10586566,False,59,1,Andrés59@correo.com,5647854767,Arquitecto
64,Ricardo,Sánchez López,8514877,True,57,1,Ricardo57@correo.com,5538106712,Arquitecto
85,María,Sánchez García,16160700,True,26,1,María26@correo.com,6672026611,Desarrollador Intermedio
31,Ana,Rodríguez López,2903509,False,60,0,Ana60@correo.com,7833265007,Desarrollador Avanzado
66,Carlos,Carvajal Casillas,8469446,False,44,1,Carlos44@correo.com,8816588977,Desarrollador Intermedio
44,José,Sánchez López,10180697,True,57,1,José57@correo.com,6080024261,Desarrollador Avanzado
42,Miguel,Torres Rodríguez,5189122,False,40,0,Miguel40@correo.com,8226389303,Arquitecto
4,Pedro,Fernández González,3665170,True,56,0,Pedro56@correo.com,6314431752,Desarrollador Avanzado
40,Elena,Fernández González,14784215,True,58,1,Elena58@correo.com,7802515451,Desarrollador Intermedio
86,Miguel,Martínez Sánchez,8567187,False,33,1,Miguel33@correo.com,6023023534,Desarrollador Junior
2,Ricardo,Fernández Pérez,6944851,True,56,1,Ricardo56@correo.com,9235103452,Desarrollador Intermedio
44,Javier,Díaz García,13383461,True,42,1,Javier42@correo.com,6577421589,Desarrollador Intermedio
49,Fernando,Díaz Martínez,1791533,True,50,0,Fernando50@correo.com,8863393428,Desarrollador Junior
73,Carlos,García Díaz,4886817,True,28,0,Carlos28@correo.com,8921458616,Desarrollador Avanzado
38,Juan,Ramírez López,5337028,True,28,0,Juan28@correo.com,8749340962,Desarrollador Junior
35,Andrés,García Díaz,13833006,False,51,1,Andrés51@correo.com,7207476139,Desarrollador Intermedio
17,Andrés,Torres Sánchez,8755447,True,32,1,Andrés32@correo.com,7651498856,Desarrollador Avanzado
2,Carmen,García Díaz,8182710,False,53,1,Carmen53@correo.com,8704046454,Desarrollador Avanzado
27,Pedro,Díaz Martínez,3856338,True,58,0,Pedro58@correo.com,8871107898,Desarrollador Intermedio
18,Isabel,Díaz Martínez,5888954,True,40,0,Isabel40@correo.com,6931728237,Desarrollador Intermedio
57,Silvia,Pérez García,12013259,True,47,1,Silvia47@correo.com,5667231880,Desarrollador Intermedio
10,Pedro,Ramírez López,16618394,False,38,1,Pedro38@correo.com,7282723941,Desarrollador Avanzado
3,Ricardo,Fernández Pérez,5053543,True,31,0,Ricardo31@correo.com,5685494931,Arquitecto
22,Sofía,Ramírez López,9449555,True,51,1,Sofía51@correo.com,7633898294,Desarrollador Avanzado
17,Luis,López Pérez,11867343,True,32,1,Luis32@correo.com,7410016559,Desarrollador Junior
31,Javier,Sánchez López,12204614,True,27,1,Javier27@correo.com,5514433125,Desarrollador Avanzado
62,Patricia,Díaz García,3516945,False,54,0,Patricia54@correo.com,5828191321,Desarrollador Intermedio
72,Ana,Torres Rodríguez,3857725,True,57,0,Ana57@correo.com,9175881251,Desarrollador Junior
14,José,Sánchez López,3998567,False,42,0,José42@correo.com,5837851601,Desarrollador Junior
65,Pedro,López Pérez,6445511,True,32,1,Pedro32@correo.com,7910674328,Desarrollador Intermedio
22,Carlos,Sánchez García,5834856,True,23,0,Carlos23@correo.com,5931596643,Desarrollador Junior
7,María,González Pérez,15566033,True,23,1,María23@correo.com,6467175250,Arquitecto
43,Carmen,López Pérez,17140927,True,29,1,Carmen29@correo.com,9127991768,Desarrollador Junior
55,Patricia,Torres Rodríguez,1754107,True,40,0,Patricia40@correo.com,8527133993,Desarrollador Avanzado
69,Patricia,López Pérez,6606154,True,60,1,Patricia60@correo.com,9438257157,Desarrollador Avanzado
64,Andrés,González Pérez,10700926,True,23,1,Andrés23@correo.com,9150288044,Desarrollador Intermedio
67,Sofía,Ramírez López,9284117,True,25,1,Sofía25@correo.com,5942057321,Arquitecto
28,Carmen,López González,13640165,False,24,1,Carmen24@correo.com,7351409839,Arquitecto
60,Juan,Torres Sánchez,15698308,False,22,1,Juan22@correo.com,7920206492,Desarrollador Intermedio
44,Ricardo,Martínez Sánchez,15871993,True,28,1,Ricardo28@correo.com,7340166119,Desarrollador Junior
42,Fernando,Sánchez López,13847425,False,39,1,Fernando39@correo.com,8531948134,Desarrollador Junior
3,Patricia,González Pérez,10290630,False,46,1,Patricia46@correo.com,8973720778,Desarrollador Intermedio
21,José,Díaz Martínez,9644501,False,29,1,José29@correo.com,9415480515,Desarrollador Junior
22,Ricardo,Díaz García,4719430,False,38,0,Ricardo38@correo.com,5943968029,Desarrollador Avanzado
77,Andrés,Torres Sánchez,13338380,True,37,1,Andrés37@correo.com,7508010501,Desarrollador Intermedio
77,María,Pérez García,2526213,False,49,0,María49@correo.com,6084446436,Desarrollador Junior
24,Isabel,Sánchez López,17090000,True,26,1,Isabel26@correo.com,5523518287,Desarrollador Junior
13,Ana,Gómez Pérez,12697493,False,59,1,Ana59@correo.com,6808997489,Desarrollador Junior
8,José,Fernández Pérez,7716439,False,49,1,José49@correo.com,6038128420,Desarrollador Junior
7,Isabel,Rodríguez López,15346299,False,42,1,Isabel42@correo.com,6385575297,Arquitecto
10,Lucía,Ramírez López,4694179,False,31,0,Lucía31@correo.com,9258284140,Arquitecto
56,Silvia,López González,17946141,True,24,1,Silvia24@correo.com,7551350650,Desarrollador Avanzado
96,Javier,Torres Sánchez,9884283,True,35,1,Javier35@correo.com,5583789565,Desarrollador Avanzado
70,Laura,Sánchez López,7544135,True,23,1,Laura23@correo.com,6948462849,Desarrollador Junior
0,Isabel,Sánchez García,14091242,False,49,1,Isabel49@correo.com,8080370375,Arquitecto
70,Isabel,Díaz García,11876834,False,22,1,Isabel22@correo.com,9251741123,Desarrollador Junior
79,Andrés,Hernández Rodríguez,7834869,True,23,1,Andrés23@correo.com,7158403324,Desarrollador Junior
5,Ricardo,Carvajal Casillas,8195325,True,26,1,Ricardo26@correo.com,5927250745,Arquitecto
40,Juan,Díaz Martínez,15984365,True,43,1,Juan43@correo.com,6411344948,Arquitecto
93,Pedro,Martínez Sánchez,2700185,True,58,0,Pedro58@correo.com,6056027242,Desarrollador Intermedio
81,Fernando,Arisizabal Florez,17009641,True,23,1,Fernando23@correo.com,9147719627,Desarrollador Junior
59,Isabel,Hernández Rodríguez,15669188,True,29,1,Isabel29@correo.com,9421361883,Desarrollador Intermedio
97,Carlos,Hernández Rodríguez,1713717,True,30,0,Carlos30@correo.com,5597229509,Desarrollador Avanzado
5,Patricia,Hernández Rodríguez,10256884,True,58,1,Patricia58@correo.com,8193922247,Desarrollador Intermedio
37,María,López González,16600870,False,55,1,María55@correo.com,7860019093,Desarrollador Avanzado
53,Silvia,Fernández Pérez,16832088,False,53,1,Silvia53@correo.com,8536036301,Desarrollador Intermedio
41,Silvia,Sánchez García,8544649,True,29,1,Silvia29@correo.com,5720934610,Desarrollador Avanzado
0,María,Fernández González,16930385,False,50,1,María50@correo.com,7632446080,Desarrollador Intermedio
81,Silvia,López Pérez,14702592,True,26,1,Silvia26@correo.com,5623385888,Desarrollador Avanzado
20,Ana,Sánchez García,1505168,False,57,0,Ana57@correo.com,5477017020,Arquitecto
16,Sofía,González Pérez,10869154,False,44,1,Sofía44@correo.com,7214484578,Desarrollador Avanzado
30,Laura,García Díaz,3040635,True,57,0,Laura57@correo.com,7087118559,Desarrollador Intermedio
72,Lucía,López González,1546287,False,51,0,Lucía51@correo.com,5828898159,Arquitecto
94,Pedro,Torres Sánchez,5341873,False,42,0,Pedro42@correo.com,9649337901,Desarrollador Junior
64,Elena,López González,11541875,True,43,1,Elena43@correo.com,6961933394,Desarrollador Intermedio
24,Ana,Rodríguez López,1756180,True,24,0,Ana24@correo.com,5820476098,Arquitecto
49,Carlos,González Pérez,2433307,False,55,0,Carlos55@correo.com,6593103646,Desarrollador Intermedio
21,Miguel,Rodríguez López,8992850,True,39,1,Miguel39@correo.com,6332357572,Arquitecto
93,José,Torres Sánchez,2529071,False,59,0,José59@correo.com,6699757362,Desarrollador Intermedio
47,Pedro,Gómez Pérez,9435045,False,27,1,Pedro27@correo.com,6540354665,Arquitecto
85,Pedro,Ramírez López,4225044,True,37,0,Pedro37@correo.com,6220290711,Desarrollador Intermedio
59,Isabel,González Pérez,7912389,False,60,1,Isabel60@correo.com,8774649015,Desarrollador Intermedio
79,José,López González,9028803,False,47,1,José47@correo.com,7822753078,Desarrollador Avanzado
26,Ana,Ramírez López,5845765,False,24,0,Ana24@correo.com,9332868919,Desarrollador Avanzado
17,Javier,Pérez García,13713037,False,30,1,Javier30@correo.com,9000109482,Desarrollador Intermedio
68,Elena,López González,14686862,False,51,1,Elena51@correo.com,6177119929,Desarrollador Junior
41,Javier,Martínez Sánchez,13791331,False,47,1,Javier47@correo.com,7857734258,Desarrollador Junior
55,Sofía,Fernández González,3532743,True,33,0,Sofía33@correo.com,9424058526,Desarrollador Avanzado
34,Silvia,López González,12068989,True,41,1,Silvia41@correo.com,7181838519,Desarrollador Intermedio
99,Carmen,Sánchez López,8502715,False,60,1,Carmen60@correo.com,7926249964,Desarrollador Junior
